"vis","X__3","X__4","X__8","X__10","X__17","X__18","X__29","X__30","X__43","X__46","X__48","X__49","X__53","X__57","X__59","X__64","X__67","X__71","X__74","X__84","X__86","X__106","X__109","X__113","X__115","X__117","X__133","X__138","autres"
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.76,0,0,0,0,0,71.24
4,0,0,0,0,4.66,6.03,0,0,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,0,0,0,0,0,0.00999999999999091
3,0,0,0,0,9.55,6.78,0,0,47.64,0,0,0,0,0,0,0,0,0,0,0,0,0,36.01,0,0,0,0,0,0.019999999999996
6,0,0,0,0,8.82,14.2,0,0,33.73,0,0,0,0,0,0,0,0,0,0,0,0,0,43.23,0,0,0,0,0,0.0200000000000102
5,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,37.5,0,0,0,0,0,0
6215,0,19,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,16,0,0,0,51.9,0.1,0,0,0,5,0
5037,0,19,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,16,0,0,0,52.9,0.1,0,0,0,2.5,2.5
5048,0,16,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,54.4,0.1,0,0,0,5,2.5
1988,0,16,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,16,0,0,0,52.9,0.1,0,0,0,2.5,4.5
4608,0,16,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,16,0,0,0,60.9,0.1,0,0,0,0,0
4371,0,13,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,62.4,0.1,0,0,0,2.5,0
2198,0,13,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,16,0,0,0,60.4,0.1,0,0,0,0,2.5
2032,0,13,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,16,0,0,0,54.4,0.1,0,0,0,5,4.5
3110,0,16,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,16,0,0,0,52.4,0.1,0,0,0,5,2.5
2097,0,16,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,16,0,0,0,50.4,0.1,0,0,0,5,4.5
3803,0,16,2,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,16,0,0,0,53.9,0.1,0,0,0,5,0
3324,0,14.07,1.94,0,0,2.91,0,0,0,0,0,0,4.85,0,0,1.94,0,0,15.53,0,0,0,52.33,0.09,0,0,0,6.31,0.0300000000000011
10700,0,13,2,0,0,2,0,0,0,0,0,0,6,0,0,2,0,0,11,0,0,0,61.4,0.1,0,0,0,2.5,0
21835,0,13,2,0,0,2,0,0,0,0,0,0,10.5,0,0,2,0,0,7,0,0,0,59.4,0.1,0,0,0,4,0
3312,0,13,2,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,15,0,0,0,56.9,0.1,0,0,0,4,0
3620,0,12.99,1.99,0,0,1.99,0,0,0,0,0,0,4.99,0,0,1.99,0,0,14.99,0,0,0,55.89,0.09,0,0,0,4.99,0.0900000000000034
4020,0,12.99,2.49,0,0,2.99,0,0,0,0,0,0,3.99,0,0,3.99,0,0,12.49,0,0,0,55.89,0.09,0.001,0,0,4.99,0.0889999999999986
4303,0,12.99,2.49,0,0,3.99,0,0,0,0,0,0,4.99,0,0,2.99,0,0,11.49,0,0,0,55.89,0.09,0.002,0,0,4.99,0.0879999999999939
6044,0,12.99,0,0,0,3.99,0,0,0,0,0,0,3.99,0,0,3.99,0,0,11.99,0,0,0,57.89,0.09,0,0,0,4.99,0.0799999999999983
4257,0,12.99,1.99,0,0,0.99,0,0,0,0,0,0,4.99,0,0,2.99,0,0,14.99,0,0,0,55.89,0.09,0,0,0,4.99,0.0900000000000034
3741,0,12.99,1.99,0,0,0.99,0,0,0,0,0,0,3.99,0,0,2.99,0,0,15.99,0,0,0,55.89,0.09,0,0,0,4.99,0.0900000000000034
4026,0,12.99,1.99,0,0,0.99,0,0,0,0,0,0,3.49,0,0,2.99,0,0,14.99,0,0,0,55.89,0.09,0.001,0,0,4.99,1.589
9189,0,12.99,0,0,0,0.99,0,0,0,0,0,0,3.49,0,0,2.99,0,0,12.99,0,0,0,58.39,0.09,0,0,0,4.99,3.08
11286,0,13.4,0,0,0,0,0,0,0,0,0,0,5.4,0,1.9,0,0,0,8.2,0,0,0,69.9,1.2,0,0,0,0,0
10608,0,13.5,0,0,0,0,0,0,0,0,0,0,5.4,0,1.9,0,0,0,8.29,0,0,0,70.59,0.3,0,0,0,0,0.019999999999996
2508,0,13,2,0,0,2,0,0,0,0,0,0,4.9,0,0,2,0,0,14.5,0,0,0,57.3,0.3,0,0,0,4,0
7249,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,13.4,0,0,0,70.4,0,0,0,0,0,0
3635,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,15.4,0,0,0,69.5,0,0,0,0,0,0
2280,0,17.98,0,0,0,3.39,0,0,0,0,0,0,10.18,0,0,4.49,0,0,4.49,0,0,0,59.44,0,0,0,0,0,0.0300000000000011
7165,0,18.7,0,0,0,3.5,0,0,0,0,0,0,0,0,0,4.7,0,0,11.5,0,0,0,61.6,0,0,0,0,0,0
5665,0,18.7,0,0,0,4.1,0,0,0,0,0,0,0,0,0,5.4,0,0,11.2,0,0,0,60.6,0,0,0,0,0,0
4481,0,18.8,0,0,0,4.7,0,0,0,0,0,0,0,0,0,6.3,0,0,10.8,0,0,0,59.4,0,0,0,0,0,0
1256,0,1,0,0,0,9.5,0,0,0,0,0,0,0.5,0,0,2.5,0,0,14,0,0,0,72.5,0,0,0,0,0,0
5795,0,6.9,0,8,0,5,0,0,0,0,0,0,6,0,0,2,0,0,4.3,0,0,0,57.75,0,0,7,0,3,0.0499999999999972
9380,0,9.4,0,0,0,0,0,0,0,0,0,0,5.4,0,1.7,3.9,0,0,7.2,0,0,0,71.9,0,0,0,0,0,0.5
7852,0,9.2,0,0,0,0,0,0,0,0,0,0,5.3,0,1.7,1.9,0,0,7,0,0,0,70.5,0,0,0,0,0,4.40000000000001
5048,0,9.3,3.3,0,0,0,0,0,0,0,0,0,5.4,0,1.7,1.9,0,0,7.1,0,0,0,70.8,0,0,0,0,0,0.5
5862,0,9.2,2.2,0,0,0,0,0,0,0,0,0,5.3,0,1.7,1.3,0,0,7,0,0,0,70.2,0,0,0,0,0,3.09999999999999
5673,0,13.7,0,0,0,0,0,0,0,0,0,0,5.5,0,1.9,3.8,0,0,8.4,0,0,0,64.7,0.1,0,0,0,0,1.89999999999999
4404,0,13.6,0,0,0,0,0,0,0,0,0,0,5.5,0,1.9,3.8,0,0,8.29,0,0,0,62.9,0.09,0,0,0,0,3.92
4635,0,13.7,0,0,0,0,0,0,0,0,0,0,5.5,0,1.9,3.8,0,0,8.39,0,0,0,63.8,0.09,0,0,0,0,2.82000000000001
3917,0,13.6,0,0,0,0,0,0,0,0,0,0,5.49,0,1.9,3.79,0,0,8.29,0,0,0,62.09,0.09,0,0,0,0,4.75
1199,0,16.8,0,0,0,0,0,0,0,0,0,0,1.5,0,4.9,0,0,0,12.6,0,0,0,58.3,0.1,0,0,0,5.8,0
1904,0,13.3,0,0,0,0,0,0,0,0,0,0,3.9,0,3.3,1.9,0,0,8.1,0,0,0,57.8,0.1,0,0,0,5.7,5.90000000000001
1077,0,14.57,7.33,0,0,22.21,0,0,0,0,0,0,0.35,0,0,0.25,0,0,0.5,0,0,0,54.67,0,0,0,0,0,0.11999999999999
3126,0,12.82,0,0,0,23.14,0,0,0,0,0,0,0.2,0,0,3.3,0,0,0.3,0,0,0,60.22,0,0,0,0,0,0.019999999999996
3172,0,11.48,0,0,0,21.55,0,0,0,0,0,0,0,0,0,2.92,0,0,0.6,0,0,0,62.23,0,0,1.1,0,0,0.120000000000005
3367,0,11.56,0,1,0,21.52,0,0,0,0,0,0,0,0,0,2.91,0,0,0.6,0,0,0,62.37,0,0,0,0,0,0.0400000000000063
537715,0,18.48,0,7.19,0,4.4,0,0,0,0,0,0,0,7.86,0,0.74,0,0,0.04,0,0,0,60.62,0.39,0,0.22,0,0,0.0600000000000023
563991,0,18.19,0,7.07,0,4.33,0,0,0,0,0,0,0,7.75,0,0.73,0,0,0.04,0,0,0,61.22,0.39,0,0.22,0,0,0.0600000000000023
512444,0,18.23,0,6.76,0,4.08,0,0,0,0,0,0,0,9.16,0,0.86,0,0,0.04,0,0,0,60.16,0.38,0,0.26,0,0,0.0700000000000074
224549,0,19.25,0,5.95,0,3.22,0,0,0,0,0,0,0,11.01,0,1.44,0,0,0.04,0,0,0,55.69,0,0,0.41,2.93,0,0.0600000000000023
389303,0,18.88,0,6.28,0,4.49,0,0,0,0,0,0,0,8.01,0,0.75,0,0,0.04,0,0,0,60.29,0.41,0,0.22,0,0,0.629999999999995
214210,0,19.24,0,5.95,0,3.23,0,0,0,0,0,0,0,11.04,0,1.43,0,0,0.04,0,0,0,55.66,0,0,0.41,2.93,0,0.0700000000000074
252193,0,18.95,0,6.33,0,3.6,0,0,0,0,0,0,0,12.78,0,1.2,0,0,0.04,0,0,0,56.69,0,0,0.35,0,0,0.0600000000000023
269363,0,19.16,0,6.26,0,3.58,0,0,0,0,0,0,0,4.25,0,1.73,0,0,0.05,0,0,0,58.58,0.14,0,1.74,4.36,0.05,0.0999999999999943
208830,0,19.3,0,5.96,0,3.23,0,0,0,0,0,0,0,11.02,0,1.44,0,0,0.04,0,0,0,55.4,0.09,0,0.41,2.92,0.07,0.120000000000005
324590,0,18.92,0,6,0,4.22,0,0,0,0,0,0,0,9.49,0,0.89,0,0,0.04,0,0,0,59.17,0.4,0,0.26,0,0,0.609999999999999
187085,0,19,0,5.88,0,3.19,0,0,0,0,0,0,0,15.04,0,1.42,0,0,0.03,0,0,0,54.96,0,0,0.41,0,0,0.0699999999999932
182419,0,18.96,0,6.15,0,3.43,0,0,0,0,0,0,0,13.7,0,1.29,0,0,0.04,0,0,0,55.6,0.39,0,0.38,0,0,0.0600000000000023
149341,0,19.44,0,6.03,0,3.27,0,0,0,0,0,0,0,7.97,0,1.46,0,0,0.04,0,0,0,55.95,0.09,0,0.42,5.16,0.08,0.0899999999999892
169658,0,19.6,0.47,6.07,0,3.59,0,0,0,0,0,0,0,8.16,0,1.58,0,0,0.04,0,0,0,56.16,0.09,0,0.72,3.44,0,0.0799999999999983
241100,0,19.04,0.56,6.23,0,3.57,0,0,0,0,0,0,0,4.22,0,1.73,0,0,0.05,0,0,0,58.25,0.14,0,1.73,4.34,0.05,0.0900000000000034
214389,0,18.93,1,6.22,0,3.2,0,0,0,0,0,0,0,9.99,0,1.18,0,0,0.04,0,0,0,55.64,0,0,0.79,2.94,0,0.0699999999999932
156155,0,19.58,0.96,6.03,0,3.79,0,0,0,0,0,0,0,6.21,0,1.79,0,0,0.05,0,0,0,56.96,0.1,0,1.09,3.39,0,0.0499999999999972
174072,0,19.65,0.91,6.08,0,3.29,0,0,0,0,0,0,0,11.24,0,1.46,0,0,0.04,0,0,0,56.46,0.39,0,0.42,0,0,0.0600000000000023
192028,0,18.81,1.32,6.31,0,3.21,0,0,0,0,0,0,0,9.67,0,1.1,0,0,0.04,0,0,0,55.6,0,0,0.93,2.95,0,0.0600000000000023
201109,0,18.77,0.77,6.92,0,3.71,0,0,0,0,0,0,0,6.88,0,2.09,0,0,0.01,0,0,0,57.62,0.2,0,1.13,1.81,0,0.0900000000000034
158535,0,19.25,2,6.08,0,4.21,0,0,0,0,0,0,0,0,0,2.48,0,0,0.00895,0,0,0,60.51,0,0,2.13,3.26,0,0.0710499999999996
187627,0,18.89,1.31,6.18,0,3.53,0,0,0,0,0,0,0,4.21,0,1.71,0,0,0.05,0,0,0,57.81,0.14,0,1.7,4.3,0.05,0.120000000000005
252208,0,18.47,0.47,5.97,0,3.63,0,0,0,0,0,0,0,7.96,0,1.96,0,0,0.05,0,0,0,59.21,0.2,0,1.94,0,0.05,0.0900000000000034
171301,0,18.91,0.94,6.21,0,3.55,0,0,0,0,0,0,0,4.22,0,1.72,0,0,0.01,0,0,0,58.09,0.14,0,1.73,4.34,0.05,0.0900000000000034
123339,0,18.34,1.5,5.97,0,2.59,0,0,0,0,0,0,0,14.99,0,1.56,0,0,0.03,0,0,0,53.7,0,0,1.25,0,0,0.0699999999999932
152196,0,18.39,3.38,6.97,0,3.23,0,0,0,0,0,0,0,3.31,0,0.87,0,0,0.04,0,0,0,55.8,0.1,0,1.73,6.01,0.08,0.0900000000000034
186724,0,19.12,0.96,6.17,0,3.76,0,0,0,0,0,0,0,2.62,0,2.02,0,0,0.05,0,0,0,59.09,0.14,0,2.01,3.92,0.05,0.0899999999999892
245929,0,19.14,0.93,5.58,0,3.39,0,0,0,0,0,0,0,7.99,0,1.83,0,0,0.05,0,0,0,58.94,0.2,0,1.81,0,0.05,0.0900000000000034
171109,0,18.36,3.36,6.96,0,3.23,0,0,0,0,0,0,0,3.3,0,0.6,0,0,0.04,0,0,0,56.1,0.1,0,1.73,6.03,0.08,0.109999999999999
115256,0,19.52,1.46,5.97,0,3.97,0,0,0,0,0,0,0,4.26,0,2.01,0,0,0.05,0,0,0,57.78,0.1,0,1.47,3.32,0,0.0900000000000034
174109,0,18.66,0.77,6.87,0,3.67,0,0,0,0,0,0,0,6.81,0,2.07,0,0,0.01,0,0,0,57.95,0.2,0,1.11,1.82,0,0.0600000000000023
191709,0,19.13,2.47,6.04,0,4.01,0,0,0,0,0,0,0,0,0,2.47,0,0,0.00889,0,0,0,60.13,0,0,2.43,3.23,0,0.0811099999999954
170888,0,18.16,3.32,6.87,0,3.18,0,0,0,0,0,0,0,7.52,0,0.59,0,0,0.04,0,0,0,55.41,0.09,0,1.7,2.94,0.08,0.100000000000009
152488,0,18.44,3.41,6.9,0,3.21,0,0,0,0,0,0,0,0,0,0.62,0,0,0.05,0,0,0,57.36,0,0,1.75,8.21,0,0.0499999999999972
219542,0,18.45,0.93,5.97,0,3.63,0,0,0,0,0,0,0,7.99,0,1.95,0,0,0.05,0,0,0,58.75,0.2,0,1.94,0,0.05,0.0900000000000034
187201,0,18.76,1.2,7.46,0,3.98,0,0,0,0,0,0,0,4.67,0,2.45,0,0,0.01,0,0,0,58.47,0.21,0,1.5,1.22,0,0.0699999999999932
163043,0,18.03,3.29,6.83,0,3.15,0,0,0,0,0,0,0,9.6,0,0.59,0,0,0.04,0,0,0,55.03,0.09,0,1.69,1.47,0.08,0.109999999999999
162679,0,18.65,2.16,6.13,0,3.51,0,0,0,0,0,0,0,4.18,0,1.7,0,0,0.05,0,0,0,57.35,0.14,0,1.71,4.28,0.05,0.0900000000000034
174504,0,17.83,2.33,6.95,0,3.12,0,0,0,0,0,0,0,10.42,0,1.2,0,0,0.04,0,0,0,56.43,0,0,1.62,0,0,0.0600000000000023
191194,0,18.26,3.37,6.85,0,3.18,0,0,0,0,0,0,0,3.02,0,0.61,0,0,0.04,0,0,0,56.81,0,0,1.74,6.06,0,0.0600000000000023
187345,0,19.16,2.48,6.05,0,4.21,0,0,0,0,0,0,0,0,0,2.47,0,0,0.00891,0,0,0,60.21,0,0,2.11,3.24,0,0.061089999999993
9190,0,17.5,0,2.8,0,4.49,0,0,0,0,0,0,0,4.73,0,3.77,0,0,0,0,0,0,61.68,0.21,0,4.78,0,0,0.0400000000000063
1518,0,18,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,59,0,0,0,0,0,0
2963,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,58,0,0,0,0,0,9
31,0,0,1,0,0,17.5,0,0,0,0,0,0,15,0,0,0,0,0,15,0,1,0,50.5,0,0,0,0,0,0
35,0,0,1,0,0,15,0,0,0,0,0,0,11.25,0,0,6,0,0,15,0,1,0,50.75,0,0,0,0,0,0
51,0,0,3,0,0,22.5,0,0,0,0,0,0,3.75,0,0,4.5,0,0,10,0,4,0,52.25,0,0,0,0,0,0
35,0,0,1,0,0,15,0,0,0,0,0,0,7.5,0,0,3,0,0,20,0,1,0,52.5,0,0,0,0,0,0
90,0,0,4,0,0,17.5,0,0,0,0,0,0,11.25,0,0,6,0,0,5,0,3,0,53.25,0,0,0,0,0,0
82,0,0,3,0,0,20,0,0,0,0,0,0,7.5,0,0,0,0,0,10,0,4,0,55.5,0,0,0,0,0,0
60,0,0,2,0,0,22.5,0,0,0,0,0,0,3.75,0,0,0,0,0,15,0,0,0,56.75,0,0,0,0,0,0
536,0,0,0,0,0,15,0,0,0,0,0,0,3.75,0,0,3,0,0,10,0,4,0,64.25,0,0,0,0,0,0
33,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,6,0,45,0,0,0,0,0,0
43,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,53,0,0,0,0,0,0
146,0,0,0,0,0,20,0,0,0,0,0,0,12,0,0,5,0,0,6,0,4,0,53,0,0,0,0,0,0
85,0,0,1,0,0,22,0,0,0,0,0,0,11,0,0,5,0,0,6,0,2,0,53,0,0,0,0,0,0
209,0,12.62,9.33,31.31,0,3.86,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,38.8,0,0,0,0,0,0.0200000000000102
3971,0,18.23,0,0,0,10.52,0,0,9.16,0,0,0,0.14,0,0,4.18,0,0,1.74,0,0,0,55.76,0,0,0,0,0,0.269999999999996
3991,0,13.3,0,0,0,4.7,0,0,0,0,0,0,8.5,0,0,5.4,0,0,5.7,0,0,0,55.1,0,0,1.8,0,0,5.5
909,0,13.7,20,4.1,0,5.3,0,0,0,0,0,0,0.1,0,0,6.8,0,0,0.2,0,0,0,47.7,0,0,2,0,0,0.0999999999999943
1638,0,11.7,17,4.79,0,4.79,0,0,0,0,0,0,0.15,0,0,7.29,0,0,0.24,0,0,0,52.39,0,0,1.3,0,0,0.349999999999994
3038,0,13.7,16,4.79,0,3.79,0,0,0,0,0,0,0.25,0,0,6.79,0,0,0.15,0,0,0,52.99,0,0,1.3,0,0,0.239999999999995
3571,0,13.7,14,5,0,3.8,0,0,0,0,0,0,0.1,0,0,7.1,0,0,0.2,0,0,0,54.5,0,0,1.3,0,0,0.299999999999997
1173,0,13.7,19,4.8,0,4.09,0,0,0,0,0,0,0.09,0,0,7.3,0,0,0.2,0,0,0,49.4,0,0,1.3,0,0,0.120000000000005
1427,0,13.7,17,4.8,0,4.8,0,0,0,0,0,0,0.15,0,0,7.3,0,0,0.25,0,0,0,50.2,0,0,1.3,0,0,0.5
4492,0,13.7,14,2,0,3.5,0,0,0,0,0,0,0.15,0,0,8.7,0,0,0.25,0,0,0,54,0,0,3,0,0,0.700000000000003
3186,0,13.7,18,3.8,0,4.8,0,0,0,0,0,0,0.1,0,0,5.5,0,0,0.2,0,0,0,52.6,0,0,1.1,0,0,0.200000000000003
6217,0,18.7,15,0.79,0,8.79,0,0,0,0,0,0,0.04,0,0,5.99,0,0,0.04,0,0,0,47.39,0,0,2.79,0,0,0.469999999999999
729,0,13.7,5.6,0,0,23.2,0,0,0,0,0,0,0.1,0,0,1.7,0,0,0.6,0,0,0,54.9,0,0,0,0,0,0.200000000000003
5254,0,0.3,19.2,0,0,0.6,0,0,0,0,0,0,1.1,0,0.8,0.3,0,0,1.6,0,0,0,76.1,0,0,0,0,0,0
42836,0,13.7,14,8,0,1,0,0,0,0,0,0,0,0,0,1.9,0,0,0.5,0,0,0,56.6,0,0,4.3,0,0,0
6840,0,12.9,23.5,0,0,5.3,0,0,0,0,0,0,0,0,0.2,2.4,0,0,0.1,0,0,0,54.6,0,0,0,0,0,1
9962,0,17.99,9.91,0,0,5.64,0,0,0,0,0,0,0,0,0,3.3,0,0,4.02,0,0,0,58.87,0.23,0,0,0,0,0.0400000000000063
12988,0,17.81,9.81,0,0,4.04,0,0,0,0,0,0,2.59,0,0,3.27,0,0,3.99,0,0,0,58.34,0.11,0,0,0,0,0.039999999999992
26967,0,17.66,9.73,0,0,4.72,0,0,0,0,0,0,6.18,0,0,3.75,0,0,0,0,0,0,57.83,0.11,0,0,0,0,0.019999999999996
17899,0,17.76,9.78,0,0,5.1,0,0,0,0,0,0,5,0,0,4.04,0,0,0,0,0,0,58.17,0.11,0,0,0,0,0.039999999999992
23662,0,17.86,9.84,0,0,5.98,0,0,0,0,0,0,3.61,0,0,4.05,0,0,0,0,0,0,58.47,0.16,0,0,0,0,0.0300000000000011
18330,0,17.64,10.9,0,0,5.91,0,0,0,0,0,0,3.57,0,0,4.01,0,0,0,0,0,0,57.78,0.16,0,0,0,0,0.0300000000000011
18674,0,17.26,9.86,0,0,6.3,0,0,0,0,0,0,3.84,0,0,4,0,0,0,0,0,0,58.6,0.11,0,0,0,0,0.0300000000000011
13039,0,17.5,10.82,0,0,6.61,0,0,0,0,0,0,3.54,0,0,3.98,0,0,0,0,0,0,57.36,0.16,0,0,0,0,0.0300000000000011
10329,0,17.38,10.73,0,0,7.31,0,0,0,0,0,0,3.52,0,0,3.95,0,0,0,0,0,0,56.92,0.16,0,0,0,0,0.0300000000000011
15453,0,17.03,10.45,0,0,5.67,0,0,0,0,0,0,4.69,0,0,3.84,0,0,0,0,0,0,58.14,0.16,0,0,0,0,0.019999999999996
78606,0,21.45,0,0,0,0,0,0,0,0,0,0,0,34.28,0,0,0,0,0,0,0,0,44.25,0,0,0,0,0,0.019999999999996
1015,0,1.4,0.09,0,0,10,0,0,0,0,0,0,0.4,0,0,0.6,0,0,13.5,0,0,0,73.4,0,0,0,0,0,0.609999999999999
793,0,0.79,0.09,0,0,9.99,0,0,0,0,0,0,0.09,0,0,0.29,0,0,14.99,0,0,0,73.49,0,0,0,0,0,0.27000000000001
920,0,1.49,0.01,0,0,9.79,0,0,0,0,0,0,0,0,0,0,0,0,14.89,0,0,0,73.48,0,0,0,0,0,0.340000000000003
966,0,1.89,0.09,0,0,9.29,0,0,0,0,0,0,0.89,0,0,0.89,0,0,13.79,0,0,0,72.69,0,0,0.09,0,0,0.38000000000001
848,0,1.79,0.01,0,0,9.29,0,0,0,0,0,0,0,0,0,0.89,0,0,15.19,0,0,0,72.48,0,0,0,0,0,0.349999999999994
942,0,2.49,0.01,0,0,9.29,0,0,0,0,0,0,0.39,0,0,0.19,0,0,14.79,0,0,0,72.38,0,0,0,0,0,0.460000000000008
856,0,1.29,1.29,0,0,9.99,0,0,0,0,0,0,1.49,0,0,0.09,0,0,12.59,0,0,0,72.99,0,0,0,0,0,0.27000000000001
1007,0,1.29,0.01,0,0,9.29,0,0,0,0,0,0,0,0,0,0.01,0,0,14.59,0,0,0,74.47,0,0,0,0,0,0.340000000000003
818,0,1.59,0.09,0,0,10.19,0,0,0,0,0,0,0.49,0,0,0.49,0,0,14.49,0,0,0,72.29,0,0,0,0,0,0.36999999999999
942,0,0.89,0.01,0,0,10.09,0,0,0,0,0,0,0,0,0,0.01,0,0,14.39,0,0,0,74.17,0,0,0,0,0,0.439999999999998
838,0,0.99,0.99,0,0,9.49,0,0,0,0,0,0,0.79,0,0,0.79,0,0,13.49,0,0,0,73.19,0,0,0,0,0,0.269999999999996
809,0,0.19,0.09,0,0,11.49,0,0,0,0,0,0,0.59,0,0,0.09,0,0,13.39,0,0,0,73.49,0,0,0.39,0,0,0.280000000000001
724,0,0.09,0.19,0.09,0,12.49,0,0,0,0,0,0,0.09,0,0,0.01,0,0,13.49,0,0,0,72.68,0,0,0.49,0,0,0.379999999999995
766,0,0.09,0.09,0.49,0,11.79,0,0,0,0,0,0,0.69,0,0,0.09,0,0,12.99,0,0,0,72.78,0,0,0.49,0,0,0.5
933,0,2.5,0.1,0,0,10,0,0,0,0,0,0,1.5,0,0,0.3,0,0,13.5,0,0,0,71.52,0,0,0,0,0,0.579999999999998
814,0,0.6,0,0,0,9.69,0,0,0,0,0,0,0.2,0,0,3.91,0,0,13.75,0,0,0,71.81,0,0,0,0,0,0.039999999999992
2139,0,3.07,0.82,27.22,0,3.31,0,0,0,0,0,0,0,19.31,0,0,0,0,0,0,0,0,46.24,0,0,0,0,0,0.0300000000000011
995,0,1.29,0.01,0,0,7.99,0,0,0,0,0,0,0.03,0,0,0.59,0,0,15.19,0,0,0,74.49,0,0,0.09,0,0,0.320000000000007
1029,0,1.7,0.01,0,0,8,0,0,0,0,0,0,0.3,0,0,0.01,0,0,15.1,0,0,0,74.51,0,0,0,0,0,0.36999999999999
2,0,9.5,3,0,0,0,0,0,0,0,0,0,2,0,5,13,0,0,4,0,1,0,58.1,0,0,0,0,2,2.40000000000001
295,0,14.27,0,0,0,27.53,0,0,0,0,0,0,1,0,0,5.92,0,0,10.85,0,0,0,27.63,0,0,0,0,0,12.8
162,0,15.48,0,0,0,14.37,0,0,0,0,0,0,1.82,0,0,3.74,0,0,4.25,0,0,0,51.51,0,0,0,0,0,8.83
120178,0,16.9,10.4,0.4,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.7,0.2,0,0.2,0,0.1,0
126541,0,16.9,10.4,0.4,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,0.2,0,0.2,0,0.1,0
118237,0,16.7,10.4,0.4,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,0.2,0,0.2,0,0.1,0
118875,0,16.5,10.4,0.4,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,0.2,0,0.2,0,0.1,0
138509,0,16.7,10.4,0.4,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1,0.2,0,0.2,0,0.1,0
129655,0,16.5,10.4,0.4,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1,0.2,0,0.2,0,0.1,0
114998,0,17.4,9.5,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,0.2,0,0,0,0.1,0
120261,0,17.4,9,0.3,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,0.2,0,0,0,0,0
159402,0,17.4,8.5,0.3,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6,0.2,0,0,0,0.1,0
156143,0,17.4,8,0.3,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.1,0.2,0,0,0,0.1,0
155088,0,17.1,9,0.3,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,0.3,0,0.1,0
112358,0,17.1,9.5,0.3,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,0.2,0,0.3,0,0.1,0
107661,0,16,9,0.3,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,1.5,0,0.1,0
100485,0,16,9,0.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,1,0,0.1,0
100073,0,16,9,0.3,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,0.5,0,0.1,0
142508,0,16.5,9,0.3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,1.5,0,0.1,0
131984,0,16.5,9,0.3,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,1,0,0.1,0
105526,0,16.5,9,0.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,0.5,0,0.1,0
103420,0,16.5,9,0.3,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0.2,0,0,0,0.1,0
